Id	Name	ChineseName	IndexYear	BirthYear	DeathYear	Woman
316032	Hu Li	胡立	1580			No
316033	Hu Yin	胡廕	1580			No
316034	Hu Qi	胡齊	1580			No
316035	Hu Yong	胡永	1584			No
316045	Guo Jun	郭俊	1550			No
316046	Zhang Shi(Mother of Guowenfu)	張氏(郭文輔母)	1553			Yes
316047	Fan Shi(Wife of Guowenfu)	范氏(郭文輔妻)	1583			Yes
316048	Guo Wendu	郭文度	1582			No
316049	Guo Wenbi	郭文弼	1582			No
316050	Guo Wenshou	郭文壽	1582			No
316051	Guo Wenhe	郭文和	1582			No
316053	Guo Wenkai	郭文愷	1582			No
316056	Jiang Guangsu	姜光宿	1556			No
316057	Wu Shi(Mother of Jiangjizeng)	武氏(姜繼曾母)	1559			Yes
316058	Han Shi(Wife of JiangjiZeng)	韓氏(姜繼曾妻)	1589			Yes
316059	Jiang Jimeng	姜繼孟	1584			No
316060	Jiang Jiyan	姜繼顏	1584			No
316061	Jiang Jiyin	姜繼尹	1588			No
316062	Jiang Jiyi	姜繼夷	1588			No
316064	Jiang Jiqi	姜繼齊	1588			No
316065	Jiang Jiji	姜繼稷	1588			No
316075	Xu Hua	徐華	1546			No
316076	Zhu Shi(Mother of Xuzhongji)	朱氏(徐仲楫母)	1549			Yes
316077	Tang Shi(Wife of Xuzhongji)	湯氏(徐仲楫妻)	1579			Yes
316078	Xu Bomei	徐伯梅	1574			No
316091	Fang Wenzao	方文早	1542			No
316093	Wu Shi(Mother of Fangmin)	吳氏(方敏母)	1545			Yes
316094	Jiang Shi(Wife of Fangmin)	蔣氏(方敏妻)	1575			Yes
316095	Fang Yu	方敔	1570			No
316097	Fang Xiao	方效	1570			No
316098	Fang She	方赦	1570			No
316101	Zhou Fu	周富	1545			No
316103	Zhang Shi(Mother of Zhoujing)	張氏(周京母)	1548			Yes
316104	Wang Shi(Wife of Zhoujing)	王氏(周京妻)	1578			Yes
316105	Hu Shi(Wife of Zhoujingji)	許氏(周京繼妻)	1578			Yes
316106	Zhou Shu	周書	1577			No
316109	Zhou Ce	周策	1577			No
316110	Zhou Mian	周冕	1577			No
316113	Lv Jiao	呂交	1533			No
316114	Mao Shi(Mother of Lvcheng)	毛氏(呂程母)	1536			Yes
316115	Mao Shi(Wife of Lvcheng)	毛氏(呂程妻)	1566			Yes
316116	Lv Ke	呂科	1561			No
316117	Lv Zhi	呂秩	1561			No
316118	Lv Ji	呂稷	1565			No
316120	Lv Mu	呂穆	1565			No
316121	Lv Jie	呂秸	1565			No
316140	Xu Pan	徐槃	1546			No
316142	Yang Shi(Mother of Xukuang)	楊氏(徐爌母)	1549			Yes
316143	Wu Shi(Wife of Xukuang)	吳氏(徐爌妻)	1579			Yes
316144	Xu Zhao	徐炤	1574			No
316145	Xu Jiong	徐炯	1574			No
316146	Xu Lie	徐烈	1578			No
316147	Xu Lian	徐煉	1578			No
316148	Xu Can	徐燦	1578			No
316149	Xu Tao	徐燾	1578			No
316153	Li Gong	李珙	1547			No
316156	Wang Shi(Wife of Lishuhe)	汪氏(李叔和妻)	1580			Yes
316157	Li Boxing	李伯興	1575			No
316158	Li Zhongfa	李仲發	1579			No
316159	Li Zhongda	李仲達	1579			No
316162	Jiang Shike	蔣世科	1550			No
316164	Wang Shi(Mother of Jiangyingqi)	王氏(蔣應期母)	1553			Yes
316165	Hu Shi(Wife of Jiangyingqi)	胡氏(蔣應期妻)	1583			Yes
316166	Jiang Yingqian	蔣應乾	1582			No
316167	Jiang Yingpin	蔣應聘	1582			No
316168	Jiang Yingdeng	蔣應登	1582			No
316171	Cao Xian	曹獻	1541			No
316172	Wang Shi(Mother of Caozhuo)	王氏(曹灼母)	1544			Yes
316175	Qu Shi(Wife of Caozhuo)	瞿氏(曹灼妻)	1574			Yes
316176	Cao Kui	曹逵	1569			No
316177	Cao Xuan	曹炫	1573			No
316178	Cao Wei	曹煒	1573			No
316179	Cao Huan	曹煥	1573			No
316180	Cao Kuang	曹爌	1573			No
316181	Cao Yu	曹焴	1573			No
316182	Cao Zhao	曹炤	1573			No
316183	Cao Jiong	曹烱	1573			No
316184	Cao Lian	曹煉	1573			No
316186	Cao Yi	曹熠	1573			No
316189	Wang Shou	王綬	1553			No
316190	Pan Shi(Mother of Wangsanxi)	潘氏(王三錫母)	1556			Yes
316191	Zong Shi(Wife of Wangsanxi)	宗氏(王三錫妻)	1586			Yes
316192	Wang Sanjie	王三接	1585			No
316193	Wang Sanpin	王三聘	1585			No
316194	Wang Sangu	王三顧	1585			No
316198	Yuan Zhang	苑章	1553			No
316199	Wu Shi(Mother of Yuanyou)	吳氏(苑囿母)	1556			Yes
316200	Peng Shi(Wife of Yuanyou)	彭氏(苑囿妻)	1586			Yes
316201	Yuan Yin	苑因	1585			No
316202	Yuan Gu	苑固	1585			No
316215	Wang Tianzhang	王天章	1560			No
316216	Li Shi(Mother of Wangqiqin)	李氏(王其勤母)	1563			Yes
316217	Hu Shi(Wife of Wangqiqin)	胡氏(王其勤妻)	1593			Yes
316222	Zhang Yu	張璵	1544			No
316223	Song Shi(Mother of Zhangqiuke)	宋氏(張求可母)	1547			Yes
316224	Yang Shi(Wife of Zhangqiuke)	楊氏(張求可妻)	1577			Yes
316225	Zhang Shike	張適可	1572			No
316226	Zhang Jike	張際可	1572			No
316227	Zhang Jianke	張見可	1576			No
316228	Zhang Qike	張其可	1576			No
316229	Zhang Xingke	張行可	1576			No
316231	Zhang Jinke	張進可	1576			No
316232	Zhang Qike	張朞可	1576			No
316233	Zhang Yongke	張永可	1576			No
316234	Zhang Fuke	張孚可	1576			No
316248	Chen Zhe	陳哲	1553			No
316249	Liu Shi(Mother of Chenkui)	劉氏(陳奎母)	1556			Yes
316250	Guo Shi(Wife of Chenkui)	郭氏(陳奎妻)	1586			Yes
316251	Qi Shi(Wife of Chenkuiji)	齊氏(陳奎繼妻)	1586			Yes
316253	Chen Bi	陳璧	1585			No
316256	Wang Shiqing	王世卿	1558			No
316257	Liang Shi(Mother of Wangxuemo)	梁氏(王學謨母)	1561			Yes
316258	Yang Shi(Wife of Wangxuemo)	楊氏(王學謨妻)	1591			Yes
316259	Wang Xueshi	王學詩	1586			No
316260	Wang Xuecheng	王學誠	1586			No
316261	Wang Xueji	王學吉	1586			No
316262	Wang Xuegao	王學誥	1586			No
316264	Wang Xueshi	王學仕	1586			No
316265	Wang Xuesong	王學誦	1586			No
316266	Wang Xuerang	王學讓	1590			No
316267	Wang Huaxing	王化行	1590			No
316268	Wang Xuehui	王學誨	1590			No
316271	Wu Bangdong	吳邦棟	1557			No
316272	Xu Shi(Mother of Wuchengtao)	徐氏(吳承燾母)	1560			Yes
316273	Jin Shi(Wife of Wuchengtao)	金氏(吳承燾妻)	1590			Yes
316275	Wu Chengxi	吳承熙	1585			No
316276	Wu Chengguang	吳承光	1589			No
316277	Wu Chengzhao	吳承照	1589			No
316278	Wu Chengqian	吳承謙	1589			No
316279	Wu Chengmo	吳承默	1589			No
316280	Wu Chenglian	吳承廉	1589			No
316281	Wu Chengfu	吳承撫	1589			No
316282	Wu Chenglie	吳承烈	1589			No
316286	Zhong Cai	鍾彩	1543			No
316287	He Shi(Mother of Zhongyi)	何氏(鍾沂母)	1546			Yes
316289	Xiong Shi(Wife of Zhongyi)	熊氏(鍾沂妻)	1576			Yes
316290	Zhong Mu	鍾沐	1575			No
316291	Zhong Qia	鍾洽	1575			No
316292	Zhong Jia	鍾浹	1575			No
316293	Zhong Zhi	鍾治	1575			No
316294	Zhong Chun	鍾淳	1575			No
316295	Zhong Gun	鍾滾	1575			No
316324	Jiang Qian	江謙	1556			No
316327	Wang Shi(Mother of Jiangbei)	王氏(江北母)	1559			Yes
316328	Wang Shi(Wife of Jiangbei)	王氏(江北妻)	1589			Yes
316331	Jin Shi(Wife of Jiangbeiji)	金氏(江北繼妻)	1589			Yes
316332	Jiang Xi	江西	1584			No
316333	Jiang Dong	江東	1584			No
316334	Jiang Nan	江南	1584			No
316356	Lu Gang	陸鋼	1551			No
316357	Bao Shi(Mother of Lutai)	包氏(陸泰母)	1554			Yes
316358	Shui Shi(Wife of Lutai)	水氏(陸泰妻)	1584			Yes
316359	Lu Shui	陸水	1583			No
316360	Lu Rong	陸榮	1583			No
316361	Lu Xue	陸澩	1583			No
316365	Ma Zhen	馬珎	1542			No
316366	Li Shi(Mother of Maziqiang)	李氏(馬自強母)	1545			Yes
316368	Li Shi(Wife of Maziqiang)	李氏(馬自強妻)	1575			Yes
316369	Ma Bingzhong	馬秉中	1570			No
316370	Ma Fu	馬駙	1570			No
316371	Ma Quan	馬駩	1570			No
316372	Ma Tang	馬堂	1570			No
316373	Ma Jie	馬芥	1570			No
316375	Ma Jian	馬薦	1570			No
316376	Ma Zimou	馬自某	1570			No
316377	Ma Ziyou	馬自脩	1574			No
316378	Ma Zijin	馬自進	1574			No
316379	Ma Zidao	馬自道	1574			No
316380	Ma Zixing	馬自省	1574			No
316383	Cai Hao	蔡浩	1548			No
316387	Lin Shi(Wife of Caibenduan)	林氏(蔡本端妻)	1581			Yes
316388	Cai Benrui	蔡本瑞	1580			No
316389	Cai Benzhuan	蔡本顓	1580			No
316392	Ye Dan	葉旦	1552			No
316393	Ru Shi(Mother of Yekecheng)	汝氏(葉可成母)	1555			Yes
316394	Lu Shi(Wife of Yekecheng)	盧氏(葉可成妻)	1585			Yes
316395	Ye Kedong	葉可夂	1580			No
316397	Ye Keda	葉可大	1580			No
316398	Ye Xu	葉敘	1580			No
316399	Ye Guan	葉觀	1580			No
316400	Ye Keshou	葉可守	1580			No
316401	Ye Yun	葉允	1580			No
316402	Ye Keyu	葉可與	1584			No
316403	Ye Keshi	葉可仕	1584			No
316404	Ye Kewei	葉可畏	1584			No
316408	Liang Xuan	梁宣	1553			No
316409	Chen Shi(Mother of Lianghuai)	陳氏(梁淮母)	1556			Yes
316410	Yu Shi(Wife of Lianghuai)	俞氏(梁淮妻)	1586			Yes
316411	Liang Qing	梁清	1581			No
316412	Liang Cheng	梁澄	1585			No
316415	Li Chengjiao	李成郊	1562			No
316416	Sun Shi(Mother of Liyao)	孫氏(李瑤母)	1565			Yes
316417	Qiu Shi(Wife of Liyao)	丘氏(李瑤妻)	1595			Yes
316419	Li Rui	李瑞	1590			No
316420	Li Zhen	李珍	1594			No
316421	Li Wan	李琬	1594			No
316424	Zhao Pi	趙玭	1556			No
316425	Feng Shi(Mother of Zhaotong)	馮氏(趙桐母)	1559			Yes
316426	Mao Shi(Wife of Zhaotong)	毛氏(趙桐妻)	1589			Yes
316427	Jin Shi(Wife of Zhaotongji)	靳氏(趙桐繼妻)	1589			Yes
316431	Qin Huai	秦淮	1551			No
316432	Zhou Shi(Mother of Qinhe)	周氏(秦禾母)	1554			Yes
316433	Ge Shi(Wife of Qinhe)	葛氏(秦禾妻)	1584			Yes
316434	Qin Cai	秦采	1579			No
316435	Qin Liang	秦梁	1579			No
316436	Qin Fen	秦棻	1583			No
316437	Qin Qi	秦棨	1583			No
316438	Qin Jie	秦楶	1583			No
316439	Qin Fei	秦棐	1583			No
316442	Qin Nan	秦楠	1583			No
316443	Qin Ben	秦本	1583			No
316444	Qin Bin	秦彬	1583			No
316445	Qin Sen	秦森	1583			No
316448	Yin Lu	殷輅	1554			No
316449	Cui Shi(Mother of Yinren)	崔氏(殷仁母)	1557			Yes
316450	Chen Shi(Wife of Yinren)	陳氏(殷仁妻)	1587			Yes
316451	Yin Li	殷禮	1582			No
316455	Song Feng	宋鳳	1544			No
316456	Feng Shi(Mother of Songru)	馮氏(宋儒母)	1547			Yes
316457	Zhou Shi(Wife of Songru)	周氏(宋儒妻)	1577			Yes
316458	Song Ren	宋仁	1576			No
316459	Song Wei	宋偉	1576			No
316460	Song Dai	宋代	1576			No
316479	Huang Jingli	黃景禮	1552			No
316481	Zhang Shi(Mother of Huangxiutai)	張氏(黃休泰母)	1555			Yes
316482	Wu Shi(Wife of Huangxiutai)	吳氏(黃休泰妻)	1585			Yes
316483	Huang Xiuben	黃休賁	1580			No
316484	Huang Xiufu	黃休復	1580			No
316486	Huang Youji	黃有濟	1580			No
316487	Huang Xiuxian	黃休咸	1580			No
316488	Huang Xiuzheng	黃休徵	1580			No
316489	Huang Xiuzhao	黃休兆	1584			No
316490	Huang Xiuguang	黃休光	1584			No
316493	Li Ti	李體	1556			No
316494	Chen Shi(Mother of Licongyi)	陳氏(李從宜母)	1559			Yes
316495	Yin Shi(Wife of Licongyi)	尹氏(李從宜妻)	1589			Yes
316497	Li Congzhong	李從眾	1588			No
316522	Yang Lan	楊瀾	1557			No
316523	Shen Shi(Mother of Yangwenguang)	沈氏(楊文光母)	1560			Yes
316524	Yu Shi(Wife of Yangwenguang)	于氏(楊文光妻)	1590			Yes
316525	Yang Wensheng	楊文盛	1589			No
316526	Yang Wenzheng	楊文政	1589			No
316527	Yang Wenxun	楊文訓	1589			No
316531	Sima Xiang	司馬相	1542			No
316532	Zhao Shi(Mother of Simachu)	趙氏(司馬初母)	1545			Yes
316533	Zhang Shi(Wife of Simachu)	章氏(司馬初妻)	1575			Yes
316534	Sima Lu	司馬祿	1574			No
316535	Sima Fa	司馬法	1574			No
316536	Sima Zhi	司馬止	1574			No
316537	Sima Shou	司馬收	1574			No
316538	Sima Ji	司馬吉	1574			No
316539	Sima Li	司馬禮	1574			No
316543	Zhang Jiahe	張嘉禾	1547			No
316544	Huang Shi(Mother of Zhangxunyan)	黃氏(張巽言母)	1550			Yes
316546	Liu Shi(Wife of Zhangxunyan)	劉氏(張巽言妻)	1580			Yes
316549	Zheng ??	鄭𨨞	1544			No
316550	Lu Shi(Mother of Zhengdong)	路氏(鄭東母)	1547			Yes
316553	Zhu Shi(Wife of Zhengdong)	朱氏(鄭東妻)	1577			Yes
316554	Zheng Nan	鄭南	1572			No
316555	Zheng Xi	鄭西	1576			No
316567	Hu Mao	胡瑁	1548			No
316568	Du Shi(Mother of Huyingwen)	杜氏(胡應文母)	1551			Yes
316569	Zheng Shi(Wife of Huyingwen)	鄭氏(胡應文妻)	1581			Yes
316570	Hu Yingjian	胡應薦	1580			No
316571	Hu Yingxuan	胡應宣	1580			No
316575	Zhang Yuanhou	張元厚	1551			No
316576	Li Shi(Mother of Zhangyukui)	李氏(張于逵母)	1554			Yes
316577	Ou Shi(Wife of Zhangyukui)	歐氏(張于逵妻)	1584			Yes
316578	Zhang Yumen	張于門	1583			No
316579	Zhang Yubiao	張于表	1583			No
316580	Zhang Yuzhong	張于衷	1583			No
316581	Zhang Yuxiang	張于襄	1583			No
316584	Zeng Tanghui	曾湯輝	1552			No
316586	Xiao Shi(Mother of Zengmei)	蕭氏(曾梅母)	1555			Yes
316587	Li Shi(Wife of Zengmei)	李氏(曾梅妻)	1585			Yes
316588	Zeng Mu	曾木	1584			No
316603	Li You	李宥	1554			No
316604	Wang Shi(Mother of Liyingyuan)	王氏(李應元母)	1557			Yes
316605	Wang Shi(Wife of Liyingyuan)	王氏(李應元妻)	1587			Yes
316606	Wu Shi(Wife of Liyingyuanji)	吳氏(李應元繼妻)	1587			Yes
316608	Li Yingkui	李應魁	1582			No
316611	Yang Qi	楊玘	1550			No
316612	Wang Shi(Mother of Yangshifeng)	王氏(楊世鳳母)	1553			Yes
316613	Wang Shi(Wife of Yangshifeng)	王氏(楊世鳳妻)	1583			Yes
316614	Yang Shiluan	楊世鸞	1578			No
316635	He Bao	何寶	1580			No
316636	He Xuan	何宣	1580			No
316637	He Wan	何完	1580			No
316638	He Cai	何寀	1580			No
316639	He Ning	何寧	1580			No
316641	He Hong	何宏	1580			No
316642	He Xian	何憲	1584			No
316643	He Chong	何寵	1584			No
316644	He Shou	何守	1584			No
316645	He Chen	何宸	1584			No
316648	Yang Yanzong	楊延宗	1547			No
316652	Ran Shi(Wife of Yangshidi)	冉氏(楊世第妻)	1580			Yes
316655	Dong Zai	董載	1547			No
316658	Zhu Shi(Mother of Dongkun)	朱氏(董鯤母)	1550			Yes
316659	Zhong Shi(Wife of Dongkun)	鍾氏(董鯤妻)	1580			Yes
316660	Dong Long	董隆	1575			No
316661	Dong Feng	董鳳	1575			No
316664	Dong Ao	董鰲	1575			No
316665	Dong Bin	董賓	1575			No
316666	Dong Yin	董寅	1575			No
316667	Dong Lu	董鹿	1575			No
316668	Dong Meng	董夢	1579			No
316669	Dong Li	董鯉	1579			No
316670	Dong He	董鶴	1579			No
316671	Dong Wei	董鮪	1579			No
316675	Zhou Shangcheng	周尚承	1554			No
316676	Chen Shi(Mother of Zhouqida)	陳氏(周啟大母)	1557			Yes
316677	Ji Shi(Wife of Zhouqida)	吉氏(周啟大妻)	1587			Yes
316678	Zhou Xu	周緒	1582			No
316679	Zhou Cai	周綵	1582			No
316680	Zhou Ji	周繼	1582			No
316681	Zhou Luan	周攣	1586			No
316684	Yang Dongzhe	楊東浙	1555			No
316688	Zuo Shi(Wife of Yangzhi)	左氏(楊芷妻)	1588			Yes
316689	Yang Qin	楊芹	1583			No
316692	Fan Cailiang	樊才良	1558			No
316693	Gong Shi(Mother of Fanyuan)	龔氏(樊垣母)	1561			Yes
316694	Zhang Shi(Wife of Fanyuan)	張氏(樊垣妻)	1591			Yes
316695	Fan Han	樊翰	1590			No
316697	Fan Wei	樊衛	1590			No
316706	Qi Shan	戚珊	1546			No
316708	Zhang Shi(Mother of Qiyuanfu)	張氏(戚元輔母)	1549			Yes
316709	Shao Shi(Wife of Qiyuanfu)	邵氏(戚元輔妻)	1579			Yes
316710	Qi Yuanzuo	戚元佐	1578			No
316713	Shen Xiang	慎祥	1545			No
316714	Tang Shi(Mother of Shenmeng)	唐氏(慎蒙母)	1548			Yes
316715	Pan Shi(Wife of Shenmeng)	潘氏(慎蒙妻)	1578			Yes
316716	Shen Jie	慎節	1573			No
316717	Shen Yi	慎益	1577			No
316728	Qin Ji	秦基	1550			No
316730	Wang Shi(Mother of Qingan)	王氏(秦淦母)	1553			Yes
316731	Ruan Shi(Wife of Qingan)	阮氏(秦淦妻)	1583			Yes
316732	Qin Lu	秦錄	1578			No
316733	Qin Huang	秦鍠	1578			No
316734	Qin Yu	秦鈺	1578			No
316735	Qin Zhao	秦釗	1578			No
316736	Qin Pan	秦鎜	1578			No
316739	Cui Chaozuo	崔朝佐	1541			No
316741	Wang Shi(Mother of Cuizongyao)	王氏(崔宗堯母)	1544			Yes
316743	Zhang Shi(Wife of Cuizongyao)	張氏(崔宗堯妻)	1574			Yes
316744	Li Shi(Wife of Cuizongyaoji)	李氏(崔宗堯繼妻)	1574			Yes
316745	Han Shi(Wife of Cuizongyaoji)	韓氏(崔宗堯繼妻)	1574			Yes
316748	Huang Yide	黃一德	1543			No
316749	Lin Shi(Mother of Huangrenhui)	林氏(黃仁惠母)	1546			Yes
316752	Liu Shi(Wife of Huangrenhui)	劉氏(黃仁惠妻)	1576			Yes
316753	Chen Shi(Wife of Huangrenhuiji)	陳氏(黃仁惠繼妻)	1576			Yes
316754	Huang Renjie	黃仁傑	1571			No
316755	Huang Renzhong	黃仁仲	1571			No
316756	Huang Renwei	黃仁位	1575			No
316757	Huang Renju	黃仁舉	1575			No
316758	Huang Renzhong	黃仁忠	1575			No
316759	Huang Yingkui	黃應魁	1575			No
316760	Huang Yingyuan	黃應元	1575			No
316764	Liu Chengxue	劉承學	1553			No
316765	Hao Shi(Mother of Liukuo)	郝氏(劉廓母)	1556			Yes
316766	Zhang Shi(Wife of Liukuo)	張氏(劉廓妻)	1586			Yes
316767	Wang Shi(Wife of Liukuoji)	王氏(劉廓繼妻)	1586			Yes
316768	Liu Bi	劉庇	1581			No
316769	Liu Xu	劉序	1585			No
316770	Liu Du	劉度	1585			No
316771	Liu Geng	劉賡	1585			No
316776	Zhou Hu	周箎	1557			No
316778	Huang Shi(Mother of Zhousijiu)	黃氏(周思久母)	1560			Yes
316779	Zhou Shi(Wife of Zhousijiu)	州氏(周思久妻)	1590			Yes
316780	Zhou Sida	周思大	1589			No
316790	Ge Li	葛禮	1551			No
316791	Chen Shi(Mother of Geci)	陳氏(葛慈母)	1554			Yes
316792	Huang Shi(Wife of Geci)	黃氏(葛慈妻)	1584			Yes
316793	Xie Shi(Wife of Geciji)	謝氏(葛慈繼妻)	1584			Yes
316794	Ge Tianni	葛天倪	1583			No
316795	Ge Tianyin	葛天胤	1583			No
316809	Yu Lin	俞霖	1547			No
316810	Tang Shi(Mother of Yuyi)	唐氏(俞意母)	1550			Yes
316811	Li Shi(Wife of Yuyi)	李氏(俞意妻)	1580			Yes
316812	Zhao Shi(Wife of Yuyiji)	趙氏(俞意繼妻)	1580			Yes
316813	Yu Xin	俞心	1579			No
316816	Shen Mi	沈謐	1548			No
316817	Zhao Shi(Mother of Shenbao)	趙氏(沈寶母)	1551			Yes
316819	Wang Shi(Wife of Shenbao)	王氏(沈寶妻)	1581			Yes
316820	Shen Shan	沈珊	1580			No
316823	Cai Zhuang	蔡莊	1554			No
316824	Xiao Shi(Mother of Caijie)	蕭氏(蔡結母)	1557			Yes
316825	Wu Shi(Wife of Caijie)	吳氏(蔡結妻)	1587			Yes
316826	Cai Yin	蔡縯	1582			No
316827	Cai Luan	蔡鑾	1582			No
316828	Cai Ji	蔡幾	1582			No
316830	Cai Zhu	蔡絑	1582			No
316831	Cai Ti	蔡緹	1586			No
316834	Xu Han	徐漢	1551			No
316835	Wu Shi(Mother of Xuzi)	吳氏(徐梓母)	1554			Yes
316837	Shao Shi(Wife of Xuzi)	邵氏(徐梓妻)	1584			Yes
316838	Xu Zhang	徐樟	1583			No
316839	Xu Yu	徐榆	1583			No
316841	Xu Qi	徐杞	1583			No
316844	Shi Yuchou	石禹疇	1545			No
316845	Chen Shi(Mother of Shiliang)	陳氏(石梁母)	1548			Yes
316846	Xie Shi(Wife of Shiliang)	謝氏(石梁妻)	1578			Yes
316847	Shi Gong	石栱	1577			No
316848	Shi Kan	石檻	1577			No
316849	Shi Gui	石桂	1577			No
316850	Shi Bai	石栢	1577			No
316881	Cao Xizhou	曹希周	1550			No
316882	Yang Shi(Mother of Caoke)	楊氏(曹科母)	1553			Yes
316883	Wang Shi(Wife of Caoke)	王氏(曹科妻)	1583			Yes
316886	Cao Deng	曹登	1578			No
316887	Cao Zhong	曹種	1582			No
316888	Cao Zhi	曹秩	1582			No
316891	Yang Luan	楊鸞	1548			No
316892	Han Shi(Mother of Yangjunxi)	韓氏(楊君璽母)	1551			Yes
316895	Xu Shi(Wife of Yangjunxi)	徐氏(楊君璽妻)	1581			Yes
316897	Fang Shi(Wife of Yangjunxiji)	方氏(楊君璽繼妻)	1581			Yes
316898	Wang Shi(Wife of Yangjunxiji)	王氏(楊君璽繼妻)	1581			Yes
316899	Yang Junbi	楊君璧	1580			No
316902	Dong Xiaoxian	董效賢	1556			No
316906	Chen Shi(Wife of Dongshiyan)	陳氏(董世彥妻)	1589			Yes
316910	Cheng Wanshu	程萬殊	1549			No
316911	Zhang Shi(Mother of Chengshu)	張氏(程熟母)	1552			Yes
316912	Ma Shi(Wife of Chengshu)	馬氏(程熟妻)	1582			Yes
316913	Cheng Tao	程燾	1581			No
316914	Cheng Zhao	程照	1581			No
316917	Mo Dade	莫大德	1543			No
316919	Qin Shi(Mother of Moyi)	秦氏(莫抑母)	1546			Yes
316920	Zhao Shi(Wife of Moyi)	趙氏(莫抑妻)	1576			Yes
316921	Wang Shi(Wife of Moyiji)	王氏(莫抑繼妻)	1576			Yes
316922	Mo Yan	莫掩	1575			No
316923	Mo Yuan	莫援	1575			No
316924	Mo Kang	莫抗	1575			No
316952	Zhou Xiji	周習吉	1554			No
316953	Liu Shi(Mother of Zhousisheng)	劉氏(周斯盛母)	1557			Yes
316954	Lv Shi(Wife of Zhousisheng)	呂氏(周斯盛妻)	1587			Yes
316955	Zhou Simei	周斯美	1586			No
316956	Zhou Silong	周斯隆	1586			No
316957	Zhou Siming	周斯明	1586			No
316958	Zhou Silai	周斯來	1586			No
316959	Zhou Simou	周斯謀	1586			No
316960	Zhou Siyong	周斯永	1586			No
316961	Zhou Siyou	周斯猷	1586			No
316963	Zhou Sishan	周斯善	1586			No
316964	Zhou Sixiao	周斯孝	1586			No
316967	Pan Xiang	潘相	1554			No
316968	Zhao Shi(Mother of Panzini)	趙氏(潘子霓母)	1557			Yes
316969	Li Shi(Wife of Panzini)	李氏(潘子霓妻)	1587			Yes
316970	Pan Ziyu	潘子雨	1582			No
316971	Pan Zizhen	潘子震	1582			No
316975	Huang Jie	黃誡	1545			No
316976	Song Shi(Mother of Huangji)	宋氏(黃吉母)	1548			Yes
316977	Mao Shi(Wife of Huangji)	毛氏(黃吉妻)	1578			Yes
316978	Huang Qing	黃檠	1573			No
316979	Huang Jia	黃甲	1577			No
316982	Liu Shiwo	劉仕沃	1552			No
316983	He Shi(Mother of Liuyuecai)	何氏(劉曰材母)	1555			Yes
316985	Yang Shi(Wife of Liuyuecai)	楊氏(劉曰材妻)	1585			Yes
316986	Liu Yuezhen	劉曰楨	1584			No
316989	Liu Yin	劉寅	1542			No
316990	Shen Shi(Mother of Liuquan)	沈氏(劉泉母)	1545			Yes
316991	Jiang Shi(Wife of Liuquan)	蔣氏(劉泉妻)	1575			Yes
316992	Liu Gong	劉汞	1574			No
316993	Liu Yong	劉永	1574			No
316994	Liu Mou	劉某	1574			No
317006	Yin Shen	尹紳	1550			No
317007	Gu Shi(Mother of Yinshilong)	顧氏(尹士龍母)	1553			Yes
317009	Chen Shi(Wife of Yinshilong)	陳氏(尹士龍妻)	1583			Yes
317010	Yin Shirong	尹士榮	1578			No
317011	Yin Shiliang	尹士良	1578			No
317012	Yin Shiyuan	尹士元	1578			No
317013	Yin Shiying	尹士英	1578			No
317016	Wang Ying	王應	1553			No
317020	Yin Shi(Wife of Wangchayan)	尹氏(王察言妻)	1586			Yes
317021	Wang Rongyan	王容言	1585			No
317024	Xiang Ying	向盈	1542			No
317025	Zhang Shi(Mother of Xiangqi)	張氏(向淇母)	1545			Yes
317027	Liu Shi(Wife of Xiangqi)	劉氏(向淇妻)	1575			Yes
317028	Xiang Xun	向濬	1570			No
317029	Xiang Ze	向澤	1570			No
317031	Xiang Hao	向灝	1574			No
317032	Xiang Chun	向淳	1574			No
317033	Xiang Mian	向沔	1574			No
317034	Xiang Zhi	向治	1574			No
317037	Wei Heng	魏恒	1553			No
317038	Zhang Shi(Mother of Weijimin)	張氏(魏濟民母)	1556			Yes
317039	Zhang Shi(Wife of Weijimin)	張氏(魏濟民妻)	1586			Yes
317040	Wei Baomin	魏保民	1581			No
317042	Wei Fumin	魏撫民	1585			No
317043	Wei Zemin	魏澤民	1585			No
317046	Zhu Zigong	朱子恭	1558			No
317047	Guo Shi(Mother of Zhuru)	郭氏(朱茹母)	1561			Yes
317048	Li Shi(Wife of Zhuru)	李氏(朱茹妻)	1591			Yes
317049	Zhu Jia	朱莢	1586			No
317050	Zhu Chen	朱茞	1586			No
317051	Zhu Zao	朱藻	1586			No
317053	Zhu Rui	朱芮	1586			No
317054	Zhu Kui	朱葵	1586			No
317055	Zhu Fan	朱蕃	1586			No
317056	Zhu E	朱蕚	1586			No
317057	Zhu Ai	朱艾	1586			No
317058	Zhu Jin	朱藎	1586			No
317059	Zhu Qin	朱芹	1590			No
317062	Sheng Song	盛嵩	1549			No
317064	Shen Shi(Mother of Shengzhou)	沈氏(盛周母)	1552			Yes
317065	Wu Shi(Wife of Shengzhou)	吳氏(盛周妻)	1582			Yes
317082	Shen Xiong	沈雄	1549			No
317086	Yin Shi(Wife of Shenweifan)	殷氏(沈維藩妻)	1582			Yes
317087	Liu Shi(Wife of Shenweifanji)	劉氏(沈維藩繼妻)	1582			Yes
317088	Zhang Shi(Wife of Shenweifanji)	張氏(沈維藩繼妻)	1582			Yes
317089	Shen Weining	沈維寧	1581			No
